id,title,description,status,service,alert_source,assignee,created_at,acknowledged_at,resolved_at,slo_name,slis,error_budget_spent,tags,event_count,tta (ms),ttr (ms),children,logs,priority,attached_runbooks,incident_tasks,incident_tasks_total_count,incident_tasks_open_count,incident_tasks_closed_count
"=HYPERLINK(""https://app.squadcast.com/incident/691daade94ce860339283554"",""691daade94ce860339283554"")",Event: Unavailable by ICMP ping; of CHN_Guindy_Access Point_10.27.7.53; host is in ;Disaster state,"Event Name: Unavailable by ICMP ping
Trigger Description: Last three attempts returned timeout.  Please check device connectivity.
Event Opdata: Down (0)
Event Time: 17:02:43
Event Severity: Disaster
Host IP: 10.27.7.53
Host Name: CHN_Guindy_Access Point_10.27.7.53
Event URL:https://chn-iopex-ops.growipx.com//tr_events.php?triggerid""=""78516 &eventid""=""117576256",resolved,Network Device Down Alerts,Zabbix 6.2,Network Admins,2025-11-19 11:32:46,2025-11-19 11:33:04,2025-11-19 11:34:46,,,0,{Severity:Down},0,17986,119348,[],"[{""action"":""triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""escalationpolicy"",""assignedBy"":""000000000000000000000000"",""id"":""68a86b7eea662be528ce208f"",""time"":""2025-11-19T11:32:46.536Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:47.075Z"",""reason"":""Workflow (Priority Update (Medium Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""0fe6d3c9-054e-4a27-954b-67dd0b433fc7"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:47.116Z"",""reason"":""Workflow (Priority Update (high Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""2bf8d48c-2077-497d-9b44-f44ab8991bad"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:48.254Z"",""reason"":""Priority updated from Unset to P3 by Workflow (Priority Update (Medium Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P3"",""previous_priority"":""Unset"",""wf_exec_id"":""0fe6d3c9-054e-4a27-954b-67dd0b433fc7"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:48.297Z"",""reason"":""Priority updated from P3 to P1 by Workflow (Priority Update (high Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P1"",""previous_priority"":""P3"",""wf_exec_id"":""2bf8d48c-2077-497d-9b44-f44ab8991bad"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""acknowledged"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:33:04.741Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""auto_resolved"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:34:46.103Z"",""reason"":"""",""additionalInfo"":{""resolution_reason"":""Incident auto-resolved by Zabbix 6.2""},""should_show_in_postmortem"":false}]",P1,[],[],0,0,0
"=HYPERLINK(""https://app.squadcast.com/incident/691daade94ce860339283552"",""691daade94ce860339283552"")",Event: Unavailable by ICMP ping; of CHN_Guindy_Access Point_10.27.7.52; host is in ;Disaster state,"Event Name: Unavailable by ICMP ping
Trigger Description: Last three attempts returned timeout.  Please check device connectivity.
Event Opdata: Down (0)
Event Time: 17:02:42
Event Severity: Disaster
Host IP: 10.27.7.52
Host Name: CHN_Guindy_Access Point_10.27.7.52
Event URL:https://chn-iopex-ops.growipx.com//tr_events.php?triggerid""=""78513 &eventid""=""117576253",resolved,Network Device Down Alerts,Zabbix 6.2,Network Admins,2025-11-19 11:32:46,2025-11-19 11:33:04,2025-11-19 11:34:46,,,0,{Severity:Down},0,18443,119746,[],"[{""action"":""triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""escalationpolicy"",""assignedBy"":""000000000000000000000000"",""id"":""68a86b7eea662be528ce208f"",""time"":""2025-11-19T11:32:46.062Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:46.592Z"",""reason"":""Workflow (Priority Update (Medium Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""1053a736-6dd9-4583-9fd9-5dcd51f0c952"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:46.628Z"",""reason"":""Workflow (Priority Update (high Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""bc746c6f-4a73-4a13-a3ce-5066a87262a7"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:47.789Z"",""reason"":""Priority updated from Unset to P3 by Workflow (Priority Update (Medium Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P3"",""previous_priority"":""Unset"",""wf_exec_id"":""1053a736-6dd9-4583-9fd9-5dcd51f0c952"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:47.809Z"",""reason"":""Priority updated from P3 to P1 by Workflow (Priority Update (high Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P1"",""previous_priority"":""P3"",""wf_exec_id"":""bc746c6f-4a73-4a13-a3ce-5066a87262a7"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""acknowledged"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:33:04.75Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""auto_resolved"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:34:46.053Z"",""reason"":"""",""additionalInfo"":{""resolution_reason"":""Incident auto-resolved by Zabbix 6.2""},""should_show_in_postmortem"":false}]",P1,[],[],0,0,0
"=HYPERLINK(""https://app.squadcast.com/incident/691daad904b6fd9019dde1b4"",""691daad904b6fd9019dde1b4"")",Event: Unavailable by ICMP ping; of CHN_Guindy_Fortigate_Firewall; host is in ;Disaster state,"Event Name: Unavailable by ICMP ping
Trigger Description: Last three attempts returned timeout. Please check device connectivity.
Event Opdata: down (0)
Event Time: 17:02:36
Event Severity: Disaster
Host IP: 10.27.3.10
Host Name: CHN_Guindy_Fortigate_Firewall
Event URL:https://chn-iopex-ops.growipx.com//tr_events.php?triggerid""=""78164 &eventid""=""117576228",resolved,Network Device Montioring Alerts,Zabbix 6.2,Network Admins,2025-11-19 11:32:42,2025-11-19 11:33:04,2025-11-19 11:33:40,,,0,{Severity:Down},0,22551,58094,[],"[{""action"":""triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""escalationpolicy"",""assignedBy"":""000000000000000000000000"",""id"":""68a86c52d26bf5e248a40aa8"",""time"":""2025-11-19T11:32:41.962Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:42.48Z"",""reason"":""Workflow (Priority Update (Medium Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""32ad25b9-dbc7-4f8b-8fcc-c012b49e1bf5"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:42.519Z"",""reason"":""Workflow (Priority Update (high Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""d10535cb-f90d-4b81-8a28-db77bf3e1de4"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:43.658Z"",""reason"":""Priority updated from Unset to P3 by Workflow (Priority Update (Medium Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P3"",""previous_priority"":""Unset"",""wf_exec_id"":""32ad25b9-dbc7-4f8b-8fcc-c012b49e1bf5"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:43.739Z"",""reason"":""Priority updated from P3 to P1 by Workflow (Priority Update (high Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P1"",""previous_priority"":""P3"",""wf_exec_id"":""d10535cb-f90d-4b81-8a28-db77bf3e1de4"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""acknowledged"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:33:04.758Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""auto_resolved"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:33:40.301Z"",""reason"":"""",""additionalInfo"":{""resolution_reason"":""Incident auto-resolved by Zabbix 6.2""},""should_show_in_postmortem"":false}]",P1,[],[],0,0,0
"=HYPERLINK(""https://app.squadcast.com/incident/691daad904b6fd9019dde1b0"",""691daad904b6fd9019dde1b0"")",Event: Unavailable by ICMP ping; of CHN_Guindy_Fortigate_Firewall; host is in ;Disaster state,"Event Name: Unavailable by ICMP ping
Trigger Description: Last three attempts returned timeout. Please check device connectivity.
Event Opdata: down (0)
Event Time: 17:02:36
Event Severity: Disaster
Host IP: 10.27.3.10
Host Name: CHN_Guindy_Fortigate_Firewall
Event URL:https://chn-iopex-ops.growipx.com//tr_events.php?triggerid""=""78164 &eventid""=""117576228",resolved,Network Device Down Alerts,Zabbix 6.2,Network Admins,2025-11-19 11:32:41,2025-11-19 11:33:04,2025-11-19 11:33:40,,,0,{Severity:Down},0,23061,58346,[],"[{""action"":""triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""escalationpolicy"",""assignedBy"":""000000000000000000000000"",""id"":""68a86b7eea662be528ce208f"",""time"":""2025-11-19T11:32:41.473Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:42.102Z"",""reason"":""Workflow (Priority Update (Medium Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""5c9c3ef1-cdcd-451a-981d-4eaeaedd6244"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:42.144Z"",""reason"":""Workflow (Priority Update (high Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""0a689dfc-2789-4e2f-a648-9af01b344c44"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:32:42.364Z"",""reason"":""Priority updated from Unset to P1 by Workflow (Priority Update (high Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P1"",""previous_priority"":""Unset"",""wf_exec_id"":""0a689dfc-2789-4e2f-a648-9af01b344c44"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:32:43.306Z"",""reason"":""Priority updated from P1 to P3 by Workflow (Priority Update (Medium Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P3"",""previous_priority"":""P1"",""wf_exec_id"":""5c9c3ef1-cdcd-451a-981d-4eaeaedd6244"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""acknowledged"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:33:04.767Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""auto_resolved"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:33:40.052Z"",""reason"":"""",""additionalInfo"":{""resolution_reason"":""Incident auto-resolved by Zabbix 6.2""},""should_show_in_postmortem"":false}]",P3,[],[],0,0,0
"=HYPERLINK(""https://app.squadcast.com/incident/691da93f04b6fd9019ddded9"",""691da93f04b6fd9019ddded9"")",Event: Unavailable by ICMP ping; of CHN_Guindy_Access Point_10.27.7.57; host is in ;Disaster state,"Event Name: Unavailable by ICMP ping
Trigger Description: Last three attempts returned timeout.  Please check device connectivity.
Event Opdata: Down (0)
Event Time: 16:55:47
Event Severity: Disaster
Host IP: 10.27.7.57
Host Name: CHN_Guindy_Access Point_10.27.7.57
Event URL:https://chn-iopex-ops.growipx.com//tr_events.php?triggerid""=""78528 &eventid""=""117572985",resolved,Network Device Down Alerts,Zabbix 6.2,Network Admins,2025-11-19 11:25:51,2025-11-19 11:25:58,2025-11-19 11:27:50,,,0,{Severity:Down},0,6659,118497,[],"[{""action"":""triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""escalationpolicy"",""assignedBy"":""000000000000000000000000"",""id"":""68a86b7eea662be528ce208f"",""time"":""2025-11-19T11:25:51.555Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:25:52.129Z"",""reason"":""Workflow (Priority Update (Medium Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""f89bbda2-beae-49b6-9a8c-62303777ebf7"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""workflow_triggered"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:25:52.165Z"",""reason"":""Workflow (Priority Update (high Alert)) has been triggered for this incident"",""additionalInfo"":{""wf_exec_id"":""bba8479d-12fe-4db4-bed6-4e403e7832dc"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12571,""time"":""2025-11-19T11:25:53.359Z"",""reason"":""Priority updated from Unset to P3 by Workflow (Priority Update (Medium Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P3"",""previous_priority"":""Unset"",""wf_exec_id"":""f89bbda2-beae-49b6-9a8c-62303777ebf7"",""workflow_name"":""Priority Update (Medium Alert)""},""should_show_in_postmortem"":false},{""action"":""incident_priority_updated"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""workflow"",""assignedBy"":""000000000000000000000000"",""id"":""000000000000000000000000"",""workflow_id"":12570,""time"":""2025-11-19T11:25:53.39Z"",""reason"":""Priority updated from P3 to P1 by Workflow (Priority Update (high Alert)) "",""additionalInfo"":{""action_exec_id"":""0"",""new_priority"":""P1"",""previous_priority"":""P3"",""wf_exec_id"":""bba8479d-12fe-4db4-bed6-4e403e7832dc"",""workflow_name"":""Priority Update (high Alert)""},""should_show_in_postmortem"":false},{""action"":""acknowledged"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:25:58.464Z"",""reason"":"""",""additionalInfo"":null,""should_show_in_postmortem"":false},{""action"":""auto_resolved"",""is_manually_created"":false,""created_by"":""000000000000000000000000"",""updated_by"":""000000000000000000000000"",""assignedTo"":""user"",""assignedBy"":""000000000000000000000000"",""id"":""63882d5c3011e242def5f1aa"",""time"":""2025-11-19T11:27:50.302Z"",""reason"":"""",""additionalInfo"":{""resolution_reason"":""Incident auto-resolved by Zabbix 6.2""},""should_show_in_postmortem"":false}]",P1,[],[],0,0,0
